locus_tag	GOterm
slr0623	GO:0015035
slr0623	GO:0005737
slr0623	GO:0016671
slr0623	GO:0047134
slr0624	GO:0006047
slr0624	GO:0009103
slr0624	GO:0008761
slr0625	GO:0015813
slr0625	GO:0016021
slr0625	GO:0015501
slr0626	GO:0005488
slr0628	GO:0006412
slr0628	GO:0005622
slr0628	GO:0005840
slr0628	GO:0003735
slr0628	GO:0015935
slr0628	GO:0019843
slr0630	GO:0016787
slr0633	GO:0008152
slr0633	GO:0009228
slr0633	GO:0050660
slr0633	GO:0003824
slr0633	GO:0016491
slr0633	GO:0005737
slr0633	GO:0009229
slr0633	GO:0016783
slr0633	GO:0043799
slr0635	GO:0006546
slr0635	GO:0005737
slr0635	GO:0004047
slr0635	GO:0016226
slr0636	GO:0009236
slr0636	GO:0008818
slr0636	GO:0005886
slr0636	GO:0016021
slr0636	GO:0051073
slr0638	GO:0006426
slr0638	GO:0006412
slr0638	GO:0005737
slr0638	GO:0005524
slr0638	GO:0004820
slr0638	GO:0000166
slr0639	GO:0055085
slr0639	GO:0016020
slr0639	GO:0005886
slr0639	GO:0016021
slr0640	GO:0018106
slr0640	GO:0016310
slr0640	GO:0007165
slr0640	GO:0016020
slr0640	GO:0005524
slr0640	GO:0004673
slr0640	GO:0004871
slr0640	GO:0016772
slr0640	GO:0000155
slr0640	GO:0016021
slr0643	GO:0006508
slr0643	GO:0004222
slr0643	GO:0016021
slr0644	GO:0008152
slr0644	GO:0055114
slr0644	GO:0008033
slr0644	GO:0050660
slr0644	GO:0003824
slr0644	GO:0016491
slr0644	GO:0017150
slr0644	GO:0000049
slr0646	GO:0006508
slr0646	GO:0004185
slr0646	GO:0000270
slr0649	GO:0006431
slr0649	GO:0006418
slr0649	GO:0006412
slr0649	GO:0005737
slr0649	GO:0005524
slr0649	GO:0004812
slr0649	GO:0004825
slr0649	GO:0000166
slr0649	GO:0046872
slr0652	GO:0000105
slr0652	GO:0008152
slr0652	GO:0003949
slr0652	GO:0003824
slr0652	GO:0000162
slr0652	GO:0005737
slr0653	GO:0006355
slr0653	GO:0006352
slr0653	GO:0003677
slr0653	GO:0016987
slr0653	GO:0003700
slr0653	GO:0001123
slr0653	GO:0005737
slr0657	GO:0009058
slr0657	GO:0008652
slr0657	GO:0008152
slr0657	GO:0016597
slr0657	GO:0004072
slr0657	GO:0005524
slr0657	GO:0005737
slr0657	GO:0005829
slr0657	GO:0009088
slr0657	GO:0009089
slr0657	GO:0009090
slr0658	GO:0045087
slr0658	GO:0007165
slr0658	GO:0031224
slr0658	GO:0004888
slr0659	GO:0006508
slr0659	GO:0004222
slr0659	GO:0006518
slr0659	GO:0046872
slr0661	GO:0008152
slr0661	GO:0055114
slr0661	GO:0006561
slr0661	GO:0005488
slr0661	GO:0003824
slr0661	GO:0004735
slr0661	GO:0005737
slr0661	GO:0055129
slr0662	GO:0006527
slr0662	GO:0008295
slr0662	GO:0008792
slr0662	GO:0003824
slr0662	GO:0033388
slr0662	GO:0046872
slr0665	GO:0008152
slr0665	GO:0006099
slr0665	GO:0051539
slr0665	GO:0003994
slr0665	GO:0005515
slr0665	GO:0003729
slr0665	GO:0003730
slr0665	GO:0005829
slr0665	GO:0019629
slr0665	GO:0046872
slr0665	GO:0047456
slr0665	GO:0047780
slr0670	GO:0006950
slr0676	GO:0000103
slr0676	GO:0005524
slr0676	GO:0016301
slr0676	GO:0016772
slr0676	GO:0000096
slr0676	GO:0004020
slr0676	GO:0004781
slr0676	GO:0010134
slr0676	GO:0019379
slr0676	GO:0070814
slr0677	GO:0006810
slr0677	GO:0016020
slr0677	GO:0008565
slr0677	GO:0005887
slr0677	GO:0017038
slr0678	GO:0006810
slr0678	GO:0016020
slr0678	GO:0005215
slr0678	GO:0005887
slr0678	GO:0015031
slr0678	GO:0022857
slr0679	GO:0006364
slr0679	GO:0006355
slr0679	GO:0003723
slr0679	GO:0008168
slr0679	GO:0008649
slr0679	GO:0001510
slr0679	GO:0005829
slr0679	GO:0009383
slr0679	GO:0070475
slr0682	GO:0000105
slr0682	GO:0008152
slr0682	GO:0055114
slr0682	GO:0051287
slr0682	GO:0004399
slr0682	GO:0016491
slr0682	GO:0008270
slr0682	GO:0005737
slr0682	GO:0005829
slr0682	GO:0046872
slr0687	GO:0018298
slr0687	GO:0045449
slr0687	GO:0006355
slr0687	GO:0007600
slr0687	GO:0000160
slr0687	GO:0008020
slr0687	GO:0000156
slr0687	GO:0005524
slr0692	GO:0005524
slr0692	GO:0003676
slr0692	GO:0017111
slr0692	GO:0000166
slr0692	GO:0016887
slr0697	GO:0003824
slr0697	GO:0016787
slr0697	GO:0005829
slr0697	GO:0006749
slr0697	GO:0017168
slr0698	GO:0006171
slr0698	GO:0004016
slr0700	GO:0006865
slr0700	GO:0055085
slr0700	GO:0006810
slr0700	GO:0016020
slr0700	GO:0015171
slr0700	GO:0016021
slr0701	GO:0006355
slr0701	GO:0000166
slr0701	GO:0003700
slr0701	GO:0003677
slr0703	GO:0006313
slr0703	GO:0003677
slr0703	GO:0004803
slr0707	GO:0006260
slr0707	GO:0006139
slr0707	GO:0005622
slr0707	GO:0008408
slr0707	GO:0008409
slr0707	GO:0003677
slr0707	GO:0003887
slr0707	GO:0003824
slr0707	GO:0003676
slr0707	GO:0005737
slr0707	GO:0006261
slr0707	GO:0006281
slr0710	GO:0006520
slr0710	GO:0008152
slr0710	GO:0055114
slr0710	GO:0005488
slr0710	GO:0003824
slr0710	GO:0016491
slr0710	GO:0016639
slr0710	GO:0004352
slr0710	GO:0004354
slr0710	GO:0005737
slr0710	GO:0006537
slr0710	GO:0006538
slr0711	GO:0055114
slr0711	GO:0008616
slr0711	GO:0005737
slr0711	GO:0046857
slr0711	GO:0033739
slr0713	GO:0008616
slr0713	GO:0006400
slr0713	GO:0008033
slr0713	GO:0008479
slr0713	GO:0002099
slr0713	GO:0005737
slr0713	GO:0005829
slr0713	GO:0046872
slr0713	GO:0101030
slr0721	GO:0006108
slr0721	GO:0008152
slr0721	GO:0055114
slr0721	GO:0051287
slr0721	GO:0016597
slr0721	GO:0005488
slr0721	GO:0003824
slr0721	GO:0004470
slr0721	GO:0046872
slr0721	GO:0016491
slr0721	GO:0016616
slr0721	GO:0004471
slr0733	GO:0015074
slr0733	GO:0006310
slr0733	GO:0003677
slr0733	GO:0005737
slr0733	GO:0007049
slr0733	GO:0007059
slr0733	GO:0051301
slr0734	GO:0016491
slr0734	GO:0005737
slr0737	GO:0015979
slr0737	GO:0009538
slr0737	GO:0030094
slr0738	GO:0009058
slr0738	GO:0000162
slr0738	GO:0004049
slr0738	GO:0016833
slr0738	GO:0046872
slr0739	GO:0008299
slr0739	GO:0004659
slr0743	GO:0031554
slr0743	GO:0003723
slr0743	GO:0005515
slr0743	GO:0003700
slr0743	GO:0030528
slr0743	GO:0005829
slr0743	GO:0006353
slr0743	GO:0031564
slr0744	GO:0006413
slr0744	GO:0005622
slr0744	GO:0005525
slr0744	GO:0003924
slr0744	GO:0003743
slr0744	GO:0005737
slr0747	GO:0006810
slr0747	GO:0043190
slr0747	GO:0005524
slr0747	GO:0016887
slr0747	GO:0016820
slr0747	GO:0017111
slr0747	GO:0000166
slr0747	GO:0005215
slr0747	GO:0008643
slr0747	GO:0055052
slr0750	GO:0015995
slr0750	GO:0055114
slr0750	GO:0019685
slr0750	GO:0016491
slr0750	GO:0016730
slr0750	GO:0005524
slr0750	GO:0016636
slr0750	GO:0036068
slr0750	GO:0046872
slr0750	GO:0051539
slr0751	GO:0005488
slr0752	GO:0006096
slr0752	GO:0000015
slr0752	GO:0000287
slr0752	GO:0004634
slr0752	GO:0005576
slr0752	GO:0009986
slr0752	GO:0032889
slr0753	GO:0015746
slr0753	GO:0055085
slr0753	GO:0016021
slr0753	GO:0015105
slr0753	GO:0015137
slr0753	GO:0005886
slr0756	GO:0007623
slr0756	GO:0006468
slr0756	GO:0005515
slr0757	GO:0007623
slr0757	GO:0048511
slr0757	GO:0042326
slr0757	GO:0042802
slr0758	GO:0042752
slr0758	GO:0045449
slr0758	GO:0005524
slr0758	GO:0003677
slr0758	GO:0000287
slr0758	GO:0004674
slr0758	GO:0004712
slr0758	GO:0006355
slr0758	GO:0007623
slr0758	GO:0016301
slr0758	GO:0046777
slr0765	GO:0055085
slr0765	GO:0016020
slr0765	GO:0005886
slr0765	GO:0008381
slr0765	GO:0016021
slr0765	GO:0071470
slr0772	GO:0015995
slr0772	GO:0055114
slr0772	GO:0015979
slr0772	GO:0019685
slr0772	GO:0046148
slr0772	GO:0016491
slr0772	GO:0016730
slr0772	GO:0005524
slr0772	GO:0016636
slr0772	GO:0036068
slr0772	GO:0046872
slr0772	GO:0051539
slr0773	GO:0008152
slr0773	GO:0006813
slr0773	GO:0005488
slr0773	GO:0003824
slr0773	GO:0008324
slr0775	GO:0006886
slr0775	GO:0015628
slr0775	GO:0015627
slr0775	GO:0015450
slr0775	GO:0008565
slr0775	GO:0005886
slr0775	GO:0006605
slr0775	GO:0015031
slr0775	GO:0016021
slr0775	GO:0043952
slr0775	GO:0065002
slr0776	GO:0009245
slr0776	GO:0016740
slr0776	GO:0016747
slr0776	GO:0016410
slr0782	GO:0055114
slr0782	GO:0016491
slr0782	GO:0006527
slr0782	GO:0042651
slr0782	GO:0046872
slr0783	GO:0008152
slr0783	GO:0003824
slr0783	GO:0004807
slr0783	GO:0005829
slr0783	GO:0006094
slr0783	GO:0006096
slr0783	GO:0019563
slr0783	GO:0046166
slr0786	GO:0009987
slr0786	GO:0006508
slr0786	GO:0004177
slr0786	GO:0008235
slr0786	GO:0046872
slr0786	GO:0070006
slr0786	GO:0070084
slr0787	GO:0009058
slr0787	GO:0003824
slr0787	GO:0016787
slr0787	GO:0016779
slr0787	GO:0000309
slr0787	GO:0005524
slr0787	GO:0005737
slr0787	GO:0009435
slr0787	GO:0042802
slr0790	GO:0006281
slr0790	GO:0003887
slr0790	GO:0003684
slr0790	GO:0009432
slr0790	GO:0019985
slr0790	GO:0042276
slr0794	GO:0006812
slr0794	GO:0006810
slr0794	GO:0016021
slr0794	GO:0016020
slr0794	GO:0008324
slr0794	GO:0005215
slr0795	GO:0016998
slr0795	GO:0009253
slr0795	GO:0003796
slr0795	GO:0016021
slr0795	GO:0019835
slr0795	GO:0042742
slr0796	GO:0055085
slr0796	GO:0005886
slr0796	GO:0016021
slr0797	GO:0006754
slr0797	GO:0008152
slr0797	GO:0030001
slr0797	GO:0016021
slr0797	GO:0016020
slr0797	GO:0005524
slr0797	GO:0015662
slr0797	GO:0003824
slr0797	GO:0016787
slr0797	GO:0016820
slr0797	GO:0016818
slr0797	GO:0046872
slr0797	GO:0046873
slr0797	GO:0005886
slr0797	GO:0019829
slr0798	GO:0006754
slr0798	GO:0006812
slr0798	GO:0008152
slr0798	GO:0030001
slr0798	GO:0016021
slr0798	GO:0016020
slr0798	GO:0005524
slr0798	GO:0015662
slr0798	GO:0003824
slr0798	GO:0005261
slr0798	GO:0016820
slr0798	GO:0016818
slr0798	GO:0046872
slr0798	GO:0046873
slr0798	GO:0005385
slr0798	GO:0005886
slr0798	GO:0015086
slr0798	GO:0016463
slr0800	GO:0006313
slr0800	GO:0003677
slr0800	GO:0004803
slr0804	GO:0006508
slr0804	GO:0004185
slr0804	GO:0000270
slr0806	GO:0050660
slr0806	GO:0003824
slr0806	GO:0016491
slr0806	GO:0004458
slr0806	GO:0008720
slr0806	GO:0071949
slr0806	GO:1903457
slr0807	GO:0006508
slr0807	GO:0004175
slr0807	GO:0004222
slr0807	GO:0008270
slr0807	GO:0000408
slr0807	GO:0002949
slr0807	GO:0005506
slr0807	GO:0005737
slr0807	GO:0061711
slr0808	GO:0006364
slr0808	GO:0005840
slr0808	GO:0043022
slr0808	GO:0005737
slr0808	GO:0042274
slr0809	GO:0044237
slr0809	GO:0008152
slr0809	GO:0005488
slr0809	GO:0003824
slr0809	GO:0050662
slr0812	GO:0045941
slr0812	GO:0016563
slr0812	GO:0004594
slr0812	GO:0005524
slr0812	GO:0005737
slr0812	GO:0015937
slr0812	GO:0046872
slr0817	GO:0009058
slr0817	GO:0008909
slr0819	GO:0042158
slr0819	GO:0006807
slr0819	GO:0016021
slr0819	GO:0016410
slr0819	GO:0016810
slr0819	GO:0005886
slr0819	GO:0016811
slr0822	GO:0006754
slr0822	GO:0006812
slr0822	GO:0008152
slr0822	GO:0016020
slr0822	GO:0005524
slr0822	GO:0015662
slr0822	GO:0003824
slr0822	GO:0016820
slr0822	GO:0008553
slr0822	GO:0016021
slr0822	GO:0016887
slr0823	GO:0005488
slr0823	GO:0015979
slr0823	GO:0042651
slr0829	GO:0006355
slr0829	GO:0007165
slr0829	GO:0000160
slr0829	GO:0016021
slr0829	GO:0004871
slr0829	GO:0000155
slr0829	GO:0005886
slr0829	GO:0043709
slr0829	GO:0052621
slr0829	GO:1902201
slr0833	GO:0006260
slr0833	GO:0016539
slr0833	GO:0005971
slr0833	GO:0005524
slr0833	GO:0003677
slr0833	GO:0003678
slr0833	GO:0004519
slr0833	GO:0004748
slr0833	GO:0005829
slr0833	GO:0006268
slr0833	GO:0006269
slr0833	GO:1990077
slr0835	GO:0005524
slr0835	GO:0016887
slr0836	GO:0044237
slr0836	GO:0008152
slr0836	GO:0009225
slr0836	GO:0005488
slr0836	GO:0003824
slr0836	GO:0050662
slr0836	GO:0008460
slr0838	GO:0006189
slr0838	GO:0005737
slr0838	GO:0003824
slr0838	GO:0004641
slr0838	GO:0004637
slr0838	GO:0005524
slr0838	GO:0005829
slr0838	GO:0006164
slr0838	GO:0046084
slr0839	GO:0006783
slr0839	GO:0004325
slr0839	GO:0005737
slr0839	GO:0046872
slr0842	GO:0001932
slr0842	GO:0005952
slr0842	GO:0008603
slr0844	GO:0042773
slr0844	GO:0055114
slr0844	GO:0008137
slr0844	GO:0005886
slr0844	GO:0016021
slr0844	GO:0048038
slr0847	GO:0009058
slr0847	GO:0015937
slr0847	GO:0003824
slr0847	GO:0016779
slr0847	GO:0004595
slr0847	GO:0005524
slr0847	GO:0005737
slr0851	GO:0055114
slr0851	GO:0050660
slr0851	GO:0016491
slr0851	GO:0003955
slr0851	GO:0016021
slr0851	GO:0019646
slr0853	GO:0006474
slr0853	GO:0008152
slr0853	GO:0008080
slr0853	GO:0016407
slr0853	GO:0004596
slr0853	GO:0008999
slr0853	GO:0016747
slr0853	GO:0017189
slr0854	GO:0006281
slr0854	GO:0003913
slr0854	GO:0003677
slr0854	GO:0003904
slr0854	GO:0009416
slr0854	GO:0018298
slr0854	GO:0071949
slr0861	GO:0009152
slr0861	GO:0005524
slr0861	GO:0003824
slr0861	GO:0016742
slr0861	GO:0000287
slr0861	GO:0004644
slr0861	GO:0005829
slr0861	GO:0006189
slr0861	GO:0043815
slr0862	GO:0008152
slr0862	GO:0016310
slr0862	GO:0005524
slr0862	GO:0016301
slr0864	GO:0005524
slr0864	GO:0016887
slr0864	GO:0017111
slr0864	GO:0000166
slr0868	GO:0006468
slr0868	GO:0005524
slr0868	GO:0004672
slr0869	GO:0005525
slr0869	GO:0003924
slr0869	GO:0000166
slr0875	GO:0006810
slr0875	GO:0016021
slr0875	GO:0005216
slr0875	GO:0005887
slr0875	GO:0006811
slr0875	GO:0008381
slr0875	GO:0009992
slr0876	GO:0055114
slr0876	GO:0016491
slr0876	GO:0070221
slr0876	GO:0070224
slr0876	GO:0071949
slr0877	GO:0006412
slr0877	GO:0016884
slr0877	GO:0005524
slr0877	GO:0016787
slr0877	GO:0030956
slr0877	GO:0050567
slr0878	GO:0016998
slr0878	GO:0006508
slr0878	GO:0004222
slr0879	GO:0006546
slr0879	GO:0005960
slr0879	GO:0005739
slr0879	GO:0019464
slr0882	GO:0016021
slr0882	GO:0015437
slr0882	GO:0015920
slr0882	GO:0043190
slr0886	GO:0006633
slr0886	GO:0008152
slr0886	GO:0055114
slr0886	GO:0004316
slr0886	GO:0051287
slr0886	GO:0005488
slr0886	GO:0003824
slr0886	GO:0016491
slr0886	GO:0016616
slr0886	GO:0030497
slr0886	GO:0102131
slr0886	GO:0102132
slr0887	GO:0008152
slr0887	GO:0003824
slr0887	GO:0004084
slr0887	GO:0005829
slr0887	GO:0009082
slr0889	GO:0006468
slr0889	GO:0005524
slr0889	GO:0004672
slr0891	GO:0009253
slr0891	GO:0008745
slr0891	GO:0030288
slr0895	GO:0045449
slr0895	GO:0006355
slr0895	GO:0003677
slr0895	GO:0003700
slr0895	GO:0000976
slr0896	GO:0006855
slr0896	GO:0055085
slr0896	GO:0016020
slr0896	GO:0015297
slr0896	GO:0015238
slr0896	GO:0005886
slr0896	GO:0006811
slr0896	GO:0016021
slr0896	GO:0022857
slr0896	GO:0042910
slr0896	GO:0046677
slr0897	GO:0005975
slr0897	GO:0030246
slr0897	GO:0003824
slr0897	GO:0004553
slr0897	GO:0030247
slr0897	GO:0008810
slr0897	GO:0030245
slr0898	GO:0055114
slr0898	GO:0020037
slr0898	GO:0051536
slr0898	GO:0016491
slr0898	GO:0046872
slr0898	GO:0051539
slr0749	GO:0015995
slr0749	GO:0055114
slr0749	GO:0019685
slr0749	GO:0046148
slr0749	GO:0005524
slr0749	GO:0016491
slr0749	GO:0016730
slr0749	GO:0016636
slr0749	GO:0036068
slr0749	GO:0046872
slr0749	GO:0051539
slr0774	GO:0006886
slr0774	GO:0015628
slr0774	GO:0006810
slr0774	GO:0016020
slr0774	GO:0015627
slr0774	GO:0015450
slr0774	GO:0008565
slr0774	GO:0005215
slr0774	GO:0005886
slr0774	GO:0006605
slr0774	GO:0015031
slr0774	GO:0016021
slr0774	GO:0043952
slr0774	GO:0065002
slr0827	GO:0006522
slr0827	GO:0008784
slr0827	GO:0003824
slr0827	GO:0005829
slr0827	GO:0030170
slr0827	GO:0030632
slr0884	GO:0006006
slr0884	GO:0008152
slr0884	GO:0055114
slr0884	GO:0051287
slr0884	GO:0005488
slr0884	GO:0003824
slr0884	GO:0004365
slr0884	GO:0008943
slr0884	GO:0005829
slr0884	GO:0006096
slr0884	GO:0050661
slr0746	GO:0003993
slr0746	GO:0050530
slr0681	GO:0055085
slr0681	GO:0016021
slr0681	GO:0005262
slr0681	GO:0005887
slr0681	GO:0006874
slr0681	GO:0008273
slr0681	GO:0070588
slr0722	GO:0007205
slr0722	GO:0006364
slr0722	GO:0004143
slr0722	GO:0008168
slr0722	GO:0005737
slr0722	GO:0016301
slr0722	GO:0070042
slr0722	GO:0070475
slr0821	GO:0006790
slr0899	GO:0009439
slr0899	GO:0008152
slr0899	GO:0003677
slr0899	GO:0008824
slr0899	GO:0016836
slr0900	GO:0006777
slr0900	GO:0032324
slr0900	GO:0005737
slr0900	GO:0005829
slr0900	GO:0018315
slr0900	GO:0046872
slr0900	GO:0061598
slr0900	GO:0061599
slr0901	GO:0006777
slr0901	GO:0019008
slr0901	GO:0051539
slr0901	GO:0003824
slr0901	GO:0051536
slr0901	GO:0046872
slr0901	GO:0005525
slr0901	GO:0061798
slr0901	GO:1904047
slr0902	GO:0006777
slr0902	GO:0005525
slr0902	GO:0005737
slr0902	GO:0046872
slr0902	GO:0061603
slr0902	GO:0061799
slr0903	GO:0006777
slr0903	GO:0005829
slr0904	GO:0015995
slr0904	GO:0015979
slr0904	GO:0016851
slr0904	GO:0017111
slr0904	GO:0000166
slr0905	GO:0009451
slr0905	GO:0015995
slr0905	GO:0055114
slr0905	GO:0051539
slr0905	GO:0050661
slr0905	GO:0003824
slr0905	GO:0031419
slr0905	GO:0051536
slr0905	GO:0046872
slr0905	GO:0016709
slr0905	GO:0015979
slr0905	GO:0016491
slr0905	GO:0036070
slr0906	GO:0019684
slr0906	GO:0009767
slr0906	GO:0016020
slr0906	GO:0009521
slr0906	GO:0016168
slr0906	GO:0009772
slr0906	GO:0016021
slr0906	GO:0018298
slr0906	GO:0030096
slr0906	GO:0042651
slr0906	GO:0045156
slr0918	GO:0009987
slr0918	GO:0006508
slr0918	GO:0004177
slr0918	GO:0008235
slr0918	GO:0046872
slr0918	GO:0070006
slr0918	GO:0070084
slr0920	GO:0016787
slr0922	GO:0006412
slr0922	GO:0004045
slr0922	GO:0005737
slr0923	GO:0006412
slr0923	GO:0005622
slr0923	GO:0009536
slr0923	GO:0005840
slr0923	GO:0003735
slr0925	GO:0006260
slr0925	GO:0003697
slr0926	GO:0009058
slr0926	GO:0016021
slr0926	GO:0004659
slr0926	GO:0002083
slr0926	GO:0005886
slr0926	GO:0006744
slr0926	GO:0010236
slr0926	GO:0016765
slr0926	GO:0047293
slr0927	GO:0019684
slr0927	GO:0009772
slr0927	GO:0030076
slr0927	GO:0016020
slr0927	GO:0030077
slr0927	GO:0045156
slr0927	GO:0005506
slr0927	GO:0009523
slr0927	GO:0016021
slr0927	GO:0016168
slr0927	GO:0018298
slr0927	GO:0030096
slr0927	GO:0042651
slr0930	GO:0017111
slr0930	GO:0000166
slr0936	GO:0009435
slr0936	GO:0008152
slr0936	GO:0019363
slr0936	GO:0003824
slr0936	GO:0004514
slr0936	GO:0005737
slr0936	GO:0034213
slr0938	GO:0009058
slr0938	GO:0005524
slr0938	GO:0008270
slr0938	GO:0008360
slr0938	GO:0009252
slr0938	GO:0071555
slr0938	GO:0140282
slr0940	GO:0016117
slr0940	GO:0055114
slr0940	GO:0016719
slr0940	GO:0016120
slr0940	GO:0016491
slr0940	GO:0052886
slr0940	GO:0052887
slr0942	GO:0055114
slr0942	GO:0016491
slr0942	GO:0004032
slr0942	GO:0004033
slr0942	GO:0004090
slr0942	GO:0005829
slr0942	GO:0008106
slr0942	GO:0070402
slr0943	GO:0006096
slr0943	GO:0008152
slr0943	GO:0003824
slr0943	GO:0004332
slr0944	GO:0006814
slr0944	GO:0016021
slr0944	GO:0016020
slr0944	GO:0008508
slr0944	GO:0005886
slr0944	GO:0015104
slr0944	GO:0015105
slr0944	GO:0015297
slr0944	GO:0015699
slr0944	GO:0015700
slr0946	GO:0006470
slr0946	GO:0004725
slr0946	GO:0008794
slr0946	GO:0046685
slr0947	GO:0006355
slr0947	GO:0000160
slr0947	GO:0003677
slr0947	GO:0000156
slr0947	GO:0000976
slr0947	GO:0001216
slr0947	GO:0003700
slr0947	GO:0005829
slr0947	GO:0032993
slr0949	GO:0006810
slr0949	GO:0016020
slr0949	GO:0005215
slr0949	GO:0005304
slr0949	GO:0005886
slr0949	GO:0015188
slr0949	GO:0015190
slr0949	GO:0015192
slr0949	GO:0015808
slr0949	GO:0015823
slr0949	GO:0016021
slr0949	GO:0022857
slr0949	GO:0042941
slr0949	GO:0055085
slr0949	GO:0098713
slr0949	GO:1903785
slr0949	GO:1903806
slr0950	GO:0019836
slr0950	GO:0032259
slr0950	GO:0003723
slr0950	GO:0008168
slr0950	GO:0003676
slr0951	GO:0008299
slr0951	GO:0003824
slr0951	GO:0016114
slr0951	GO:0019288
slr0951	GO:0050518
slr0952	GO:0005975
slr0952	GO:0042578
slr0952	GO:0000287
slr0952	GO:0005737
slr0952	GO:0005829
slr0952	GO:0005986
slr0952	GO:0006000
slr0952	GO:0006002
slr0952	GO:0006094
slr0952	GO:0019253
slr0952	GO:0030388
slr0952	GO:0042132
slr0953	GO:0008152
slr0953	GO:0005986
slr0953	GO:0003824
slr0953	GO:0000287
slr0953	GO:0016791
slr0953	GO:0050307
slr0954	GO:0006396
slr0954	GO:0003723
slr0954	GO:0004525
slr0954	GO:0005737
slr0954	GO:0006364
slr0954	GO:0019843
slr0955	GO:0006396
slr0955	GO:0003723
slr0955	GO:0008173
slr0955	GO:0008168
slr0955	GO:0001510
slr0955	GO:0005829
slr0958	GO:0006423
slr0958	GO:0006418
slr0958	GO:0006412
slr0958	GO:0005737
slr0958	GO:0005524
slr0958	GO:0004812
slr0958	GO:0004817
slr0958	GO:0000166
slr0958	GO:0005829
slr0958	GO:0008270
slr0959	GO:0016020
slr0959	GO:0004222
slr0959	GO:0016021
slr0959	GO:0071586
slr0963	GO:0055114
slr0963	GO:0051539
slr0963	GO:0020037
slr0963	GO:0051536
slr0963	GO:0016491
slr0963	GO:0050311
slr0963	GO:0000097
slr0963	GO:0009337
slr0963	GO:0016002
slr0963	GO:0046872
slr0964	GO:0055085
slr0964	GO:0016020
slr0964	GO:0005886
slr0964	GO:0015093
slr0964	GO:0033573
slr0964	GO:0034755
slr0965	GO:0006260
slr0965	GO:0008408
slr0965	GO:0003677
slr0965	GO:0003887
slr0965	GO:0005737
slr0965	GO:0006271
slr0965	GO:0009360
slr0966	GO:0008152
slr0966	GO:0006568
slr0966	GO:0003824
slr0966	GO:0004834
slr0966	GO:0000162
slr0966	GO:0005829
slr0969	GO:0009236
slr0969	GO:0008152
slr0969	GO:0008168
slr0969	GO:0032259
slr0974	GO:0006413
slr0974	GO:0003743
slr0974	GO:0005829
slr0974	GO:0032790
slr0974	GO:0043022
slr0977	GO:0006810
slr0977	GO:0016020
slr0977	GO:0005524
slr0977	GO:0042626
slr0977	GO:0015920
slr0977	GO:0043190
slr0977	GO:0055085
slr0982	GO:0005524
slr0982	GO:0016887
slr0982	GO:0017111
slr0982	GO:0000166
slr0983	GO:0009058
slr0983	GO:0016779
slr0983	GO:0047343
slr0984	GO:0044237
slr0984	GO:0008152
slr0984	GO:0005488
slr0984	GO:0003824
slr0984	GO:0050662
slr0985	GO:0009103
slr0985	GO:0008830
slr0990	GO:0006750
slr0990	GO:0004357
slr0990	GO:0016879
slr0990	GO:0042398
slr0992	GO:0006396
slr0992	GO:0003723
slr0992	GO:0008173
slr0992	GO:0002131
slr0992	GO:0002132
slr0992	GO:0005737
slr0992	GO:0008175
slr0992	GO:0008757
slr0993	GO:0016998
slr0993	GO:0006508
slr0993	GO:0004222
slr0994	GO:0009107
slr0994	GO:0006464
slr0994	GO:0005737
slr0994	GO:0003824
slr0994	GO:0016415
slr0994	GO:0009249
slr0994	GO:0033819
slr0994	GO:0102555
slr1020	GO:0044237
slr1020	GO:0008152
slr1020	GO:0005488
slr1020	GO:0003824
slr1020	GO:0050662
slr1020	GO:0009247
slr1020	GO:0046506
slr1020	GO:0046507
slr1022	GO:0006525
slr1022	GO:0003824
slr1022	GO:0030170
slr1022	GO:0008483
slr1022	GO:0003992
slr1022	GO:0005737
slr1022	GO:0006526
slr1022	GO:0042802
slr1028	GO:0007155
slr1028	GO:0007154
slr1028	GO:0016021
slr1028	GO:0008305
slr1028	GO:0005529
slr1028	GO:0005509
slr1030	GO:0015995
slr1030	GO:0015979
slr1030	GO:0006779
slr1030	GO:0005524
slr1030	GO:0016851
slr1030	GO:0017111
slr1030	GO:0000166
slr1031	GO:0006418
slr1031	GO:0006412
slr1031	GO:0006437
slr1031	GO:0005737
slr1031	GO:0005524
slr1031	GO:0003723
slr1031	GO:0004812
slr1031	GO:0000166
slr1031	GO:0004831
slr1034	GO:0003697
slr1034	GO:0006260
slr1034	GO:0009295
slr1034	GO:0042651
slr1034	GO:0051096
slr1037	GO:0006355
slr1037	GO:0000160
slr1037	GO:0000156
slr1039	GO:0008152
slr1039	GO:0008168
slr1041	GO:0006355
slr1041	GO:0000160
slr1041	GO:0000156
slr1043	GO:0006935
slr1043	GO:0007165
slr1043	GO:0005622
slr1043	GO:0004871
slr1043	GO:0005829
slr1044	GO:0006935
slr1044	GO:0007165
slr1044	GO:0016021
slr1044	GO:0016020
slr1044	GO:0005488
slr1044	GO:0004871
slr1046	GO:0009306
slr1046	GO:0015031
slr1046	GO:0016021
slr1046	GO:0016020
slr1046	GO:0005886
slr1046	GO:0008565
slr1046	GO:0005887
slr1046	GO:0008320
slr1046	GO:0033281
slr1046	GO:0043953
slr1048	GO:0006259
slr1048	GO:0004527
slr1048	GO:0004519
slr1048	GO:0006260
slr1048	GO:0006310
slr1050	GO:0006493
slr1050	GO:0016020
slr1050	GO:0000030
slr1050	GO:0004169
